,100.0,129.1549665014884,166.81005372000593,215.44346900318845,278.2559402207126,359.38136638046257,464.15888336127773,599.4842503189409,774.263682681127,1000.0
0.0001,6.879447306474794,5.567776060062707,5.351151972899091,6.469031275290436,7.123509786516018,6.854745646826317,6.054004712143042,5.448575786058395,6.556568929817584,6.871876049836898
0.0002782559402207126,7.326579954511996,5.758768107979756,5.867850653212744,6.0258864014279165,5.749996142760709,5.9294296097653545,5.102140860782606,4.058564350784917,4.915245446208226,5.369864289973952
0.000774263682681127,4.776289940048545,6.059141546554275,6.5686578085503005,5.1258522701831675,3.7842881802163464,4.386951883183904,4.374667564983594,5.631130995508652,3.055963213373133,4.849018804159023
0.002154434690031882,4.699555906200208,4.752815702229726,3.117310559199166,4.827993098440456,3.4574262658151502,2.783802190709909,4.979608757304859,0.8430459102324356,1.4574579230855753,1.2848290018680257
0.005994842503189409,2.8918545009321006,2.575066768735609,2.0820645628704884,1.545844431521272,3.496467881544809,2.4943667348359426,1.2656848300515,3.349735081618461,0.31542112217917384,1.095997593622362
0.016681005372000592,3.1324373490540784,0.7994594631395076,1.4944828748870242,0.5149763767726464,1.0451511065179369,0.2819937189992705,1.8945569361820138,1.2128437959184226,0.9437903497485428,1.0385592794507152
0.046415888336127774,1.2453750938980437,1.094756113781025,1.78774229760186,1.0379972384314047,1.0075906394768803,0.2525461842486466,1.7302593815825642,1.6769439559591668,0.8689949467836254,0.9571757817588435
0.12915496650148828,0.9871141815263572,0.26796528160425,0.34102668430734884,1.0169516793121138,2.486242902139382,0.21224053190658718,0.2640410883481151,0.9801968265593082,0.22054151727425128,0.949485379687941
0.3593813663804626,4.795823026734536,3.2318305352634797,4.166203416894971,5.5707452167326235,2.4995745232170754,4.046805044617529,4.119461973547811,4.1994580852188745,2.5084668690163667,4.09312347340952
1.0,,,,,,,,5.639407531265074,6.453383428769553,
